,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
291,0.92761904,2.035899,144.0,0.0010316204,4,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
292,0.9765986,11.305432,144.0,0.00233496,4,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
293,0.9397279,0.27719325,144.0,8.272561e-05,4,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
294,0.93659866,0.6749777,144.0,0.00042912277,4,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
295,0.8136735,5.276964,144.0,0.00070984924,4,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
296,0.98911566,0.31137568,144.0,0.00011276151,4,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
297,0.94612247,3.55694,144.0,0.00054308696,4,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
298,0.9590476,6.2867503,144.0,0.00082402065,4,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
299,0.90585035,0.24353795,144.0,5.4923003e-05,4,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
300,0.7379592,17.1115,144.0,0.008268615,5,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
301,0.66040814,7.6320972,144.0,0.004544284,5,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
302,0.7345578,0.91297907,144.0,0.0001515677,5,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
303,0.6814966,3.3965356,144.0,0.0006173633,5,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
304,0.7348299,4.1052766,144.0,0.0013410399,5,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
305,0.80564624,9.163499,144.0,0.0019932329,5,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
306,0.79931974,8.261343,144.0,0.001992369,5,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
307,0.7844898,3.753406,144.0,0.0013454531,5,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
308,0.7697279,0.8511134,144.0,0.0001670578,5,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
309,0.7989116,1.879682,144.0,0.0003228941,5,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
310,0.7153742,1.0792363,144.0,0.00020943288,5,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
311,0.70312923,3.0496774,144.0,0.0006296817,5,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
312,0.7227211,0.33436054,144.0,0.00015760605,5,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
313,0.77489793,4.164303,144.0,0.0007106531,5,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
314,0.7326531,0.70057625,144.0,0.00037394755,5,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
315,0.67789114,1.0995035,144.0,0.00018268109,5,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
316,0.78619045,16.904043,144.0,0.008324786,6,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
317,0.74517006,20.782898,144.0,0.0070327213,6,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
318,0.78612244,1.2750617,144.0,0.0005252765,6,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
319,0.7247619,0.087643385,144.0,4.3291453e-05,6,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
320,0.9202041,4.3579845,144.0,0.0018063841,6,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
321,0.8270068,1.5713688,144.0,0.0010017954,6,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
322,0.90843534,1.891244,144.0,0.0010123786,6,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
323,0.85340136,1.3309908,144.0,0.00096769613,6,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
324,0.9180272,1.008062,144.0,0.00018776002,6,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
325,0.84380955,1.2714059,144.0,0.0002447372,6,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
326,0.77190477,5.1028414,144.0,0.0012698178,6,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
327,0.722585,0.71609294,144.0,0.00016554768,6,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
328,0.90578234,0.72928876,144.0,0.0001847536,6,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
329,0.82469386,0.82243466,144.0,0.00022808232,6,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
330,0.78612244,0.5598346,144.0,0.00010815365,6,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
331,0.73353744,3.2502792,144.0,0.0005530366,6,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
332,0.99714285,6.442225,144.0,0.004835242,7,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
333,0.9904762,6.3723273,144.0,0.0061256085,7,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
334,0.9980952,0.2418972,144.0,5.1130868e-05,7,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
335,0.992381,0.24405336,144.0,8.627876e-05,7,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
336,0.99904764,9.444927,144.0,0.0019279416,7,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
337,1.0,2.2284532,144.0,0.0009934527,7,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
338,0.99904764,18.851006,144.0,0.004145594,7,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
339,0.99714285,1.6879271,144.0,0.0010397617,7,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
340,0.99904764,1.9287205,144.0,0.0007209812,7,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
341,0.99714285,6.7745333,144.0,0.0011027518,7,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
342,0.99517006,1.0674837,144.0,0.00021728998,7,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
343,0.98,0.27894902,144.0,8.0615275e-05,7,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
344,0.9980272,19.626787,144.0,0.0026829315,7,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
345,0.99714285,0.33259273,144.0,0.0001456687,7,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
346,0.9980952,0.47027278,144.0,9.072475e-05,7,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
347,0.99142855,1.9842958,144.0,0.000302517,7,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
348,0.96632653,11.668253,144.0,0.004718125,8,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
349,0.9496599,20.126503,144.0,0.0061422396,8,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
350,0.9789796,0.873704,144.0,0.00012991227,8,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
351,0.9455782,0.2403818,144.0,9.8967386e-05,8,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
352,0.982517,2.7070656,144.0,0.001095798,8,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
353,0.9608163,2.2400665,144.0,0.0013655815,8,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
354,0.9806122,9.069631,144.0,0.0023584631,8,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
355,0.97952384,1.2788032,144.0,0.0009028424,8,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
356,0.97965986,0.49097538,144.0,0.00011907354,8,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
357,0.9805442,8.196154,144.0,0.0017714599,8,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
358,0.9577551,1.1690925,144.0,0.00021434092,8,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
359,0.9664626,2.0808492,144.0,0.0003070938,8,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
360,0.97,0.94083863,144.0,0.00019845464,8,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
361,0.95809525,0.3421699,144.0,0.00015728749,8,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
362,0.9780272,0.57989174,144.0,0.00011018198,8,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
363,0.947415,1.8923043,144.0,0.00029485254,8,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
364,0.96938777,17.90194,144.0,0.0078749955,9,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
365,0.86959183,6.9281545,144.0,0.00401231,9,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
366,0.9664626,0.4424562,144.0,8.171847e-05,9,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
367,0.8877551,0.24236822,144.0,5.727128e-05,9,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
368,0.98360544,7.0553904,144.0,0.0017149957,9,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
369,0.87877554,2.5326917,144.0,0.0011087642,9,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
370,0.98571426,2.0690694,144.0,0.0010171983,9,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
371,0.8916327,5.026289,144.0,0.0015073661,9,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
