Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,pipelineDataset,paradigm,evaluation,pipeline_category,ITR
336,0.84583336,35.258945,240.0,0.25180373,28,0,62,1,Wang2016,CCA,Wang2016||CCA,SSVEP,WithinSession,Raw,46.64310664950524
337,0.50416666,36.880108,240.0,0.26338214,29,0,62,1,Wang2016,CCA,Wang2016||CCA,SSVEP,WithinSession,Raw,20.4155946415535
338,0.9875,36.536964,240.0,0.26093113,30,0,62,1,Wang2016,CCA,Wang2016||CCA,SSVEP,WithinSession,Raw,61.906991533069345
339,1.0,37.720863,240.0,0.2693856,31,0,62,1,Wang2016,CCA,Wang2016||CCA,SSVEP,WithinSession,Raw,63.863137138648355
340,0.98333335,35.248207,240.0,0.25172713,32,0,62,1,Wang2016,CCA,Wang2016||CCA,SSVEP,WithinSession,Raw,61.33855976365261
341,0.35,37.000828,240.0,0.26424092,33,0,62,1,Wang2016,CCA,Wang2016||CCA,SSVEP,WithinSession,Raw,11.428183167016918
342,1.0,35.545246,240.0,0.25384873,34,0,62,1,Wang2016,CCA,Wang2016||CCA,SSVEP,WithinSession,Raw,63.863137138648355
377,0.99583334,51.181133,240.0,0.36551332,1,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
378,0.9916667,51.44834,240.0,0.3674217,2,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
379,0.9916667,51.093784,240.0,0.3648909,3,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
380,0.9916667,52.09689,240.0,0.3720534,4,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
381,1.0,51.258606,240.0,0.36606714,5,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.863137138648355
382,0.99583334,51.20175,240.0,0.36565802,6,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
383,0.99583334,51.02121,240.0,0.36437026,7,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
384,0.9916667,51.50634,240.0,0.3678367,8,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
385,0.9916667,51.466587,240.0,0.36755252,9,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
386,0.9916667,51.447422,240.0,0.36741543,10,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
387,0.9916667,50.82185,240.0,0.36294717,11,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
388,0.9916667,50.870193,240.0,0.36329374,12,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
389,0.9875,51.590565,240.0,0.36843616,13,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,61.906991533069345
390,0.99583334,51.141335,240.0,0.36522773,14,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
391,0.99583334,50.816566,240.0,0.3629088,15,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
392,1.0,50.639896,240.0,0.36164805,16,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.863137138648355
393,0.99583334,50.882904,240.0,0.36338437,17,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
394,0.9875,50.93106,240.0,0.3637237,18,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,61.906991533069345
395,0.99583334,51.415447,240.0,0.36718738,19,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
396,1.0,51.110954,240.0,0.36501282,20,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.863137138648355
397,0.99583334,50.85613,240.0,0.36319113,21,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
398,0.99583334,51.57849,240.0,0.36835235,22,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
399,0.9875,50.786827,240.0,0.36269504,23,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,61.906991533069345
400,0.9916667,50.885868,240.0,0.36340407,24,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
401,0.9916667,50.995525,240.0,0.36418813,25,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
402,0.9916667,50.814972,240.0,0.36289787,26,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
403,0.99583334,51.16765,240.0,0.36541614,27,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
404,0.99583334,51.5521,240.0,0.36816376,28,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
405,0.9916667,51.356514,240.0,0.3667648,29,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
406,0.9916667,50.90237,240.0,0.36352295,30,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
407,0.99583334,51.112022,240.0,0.36501998,31,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.13153929067458
408,1.0,51.081856,240.0,0.3648049,32,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,63.863137138648355
409,0.8541667,51.330406,240.0,0.015844457,33,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,47.4219155421615
410,0.9916667,51.37575,240.0,0.3669042,34,0,62,1,Wang2016,TRCA,Wang2016||TRCA,SSVEP,WithinSession,Raw,62.500246024913594
483,0.8703297,125.11275,69.0,0.8935056,1,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,30.121084143037493
484,0.26086956,333.0656,115.0,2.3786263,2,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,0.3122299469398149
485,0.17582418,125.03876,69.0,0.8929754,3,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,0.05440573118869807
486,0.44795322,217.84036,92.0,1.5557287,4,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,4.51329701085692
487,0.22608696,333.1939,115.0,2.3794909,5,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,0.05949272539196304
488,0.7695906,218.56541,92.0,1.5609086,6,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,21.64769995198261
489,0.9130435,341.18405,115.0,2.4366028,7,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,34.435730232705055
490,0.14725275,126.69144,69.0,0.90477926,8,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,0.2702240251248256
491,0.8173913,342.07922,115.0,2.4429915,9,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,25.419198418845163
492,0.82608694,338.02042,115.0,2.4140112,10,0,256,1,MAMEM1,TRCA,MAMEM1||TRCA,SSVEP,WithinSession,Raw,26.15047159505543
503,0.24725275,8.331841,69.0,0.059500713,1,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.19077732425002658
504,0.26956522,14.574026,115.0,0.10407973,2,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.4043694534636799
505,0.21868132,7.979344,69.0,0.056983676,3,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.030768463346797503
506,0.21695906,11.084312,92.0,0.07915767,4,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.025407621789526047
507,0.16521738,13.075728,115.0,0.09338012,5,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.11433014195620483
508,0.21754386,11.222597,92.0,0.080144644,6,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.02717157225209821
509,0.14782609,13.169918,115.0,0.094052136,7,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.2641405032092603
510,0.18681319,7.8495855,69.0,0.05605695,8,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.015947626173495877
511,0.2347826,13.6877,115.0,0.09774986,9,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.1047512619971247
512,0.26956522,13.769107,115.0,0.09832856,10,0,256,1,MAMEM1,CCA,MAMEM1||CCA,SSVEP,WithinSession,Raw,0.4043694534636799
493,0.184,401.6762,125.0,2.8686159,1,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.023565783770118642
494,0.264,393.25797,125.0,2.808495,2,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.344109147877365
495,0.248,401.30652,125.0,2.8659742,3,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.19670623325606762
496,0.176,401.5881,125.0,2.8679864,4,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.05360419008823225
497,0.128,394.5553,125.0,2.8177629,5,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.5200108286150984
498,0.472,401.67343,125.0,2.8685744,6,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,5.363828490906553
499,0.16,401.42517,125.0,2.8668232,7,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.1523708049359218
500,0.2,399.95084,125.0,2.8562944,8,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.0
501,0.256,399.226,125.0,2.8511138,9,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.265559313793009
502,0.176,403.835,125.0,2.8840325,10,0,256,1,MAMEM2,TRCA,MAMEM2||TRCA,SSVEP,WithinSession,Raw,0.05360419008823225
513,0.208,15.107412,125.0,0.107889034,1,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.005714294033460909
514,0.208,14.709727,125.0,0.105049625,2,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.005714294033460909
515,0.168,14.938649,125.0,0.1066834,3,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.09637965490991274
516,0.168,14.878295,125.0,0.10625278,4,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.09637965490991274
517,0.208,14.79233,125.0,0.105638854,5,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.005714294033460909
518,0.224,14.492803,125.0,0.10349945,6,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.05047356606779463
519,0.168,14.076052,125.0,0.10052301,7,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.09637965490991274
520,0.264,14.584484,125.0,0.104155056,8,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.344109147877365
521,0.216,15.213597,125.0,0.108646594,9,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.022640569578151748
522,0.232,14.714856,125.0,0.105085805,10,0,256,1,MAMEM2,CCA,MAMEM2||CCA,SSVEP,WithinSession,Raw,0.08893203297439367
2188,0.21923077,7.329197,64.0,,1,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.1124887976182487
2189,0.13846155,5.240024,64.0,,1,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,1.6289501407485396
2190,0.2653846,5.155018,64.0,,1,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.0269566365173457
2191,0.29871795,3.598739,64.0,,1,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.263285034867633
2192,0.28076923,8.325863,64.0,,2,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.10648127646881278
2193,0.31153846,11.515432,64.0,,2,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,0.4161871351237645
2194,0.42179486,8.488324,64.0,,2,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,3.038591257763281
2195,0.63974357,4.249499,64.0,,2,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,14.583336848122201
2196,0.21923077,7.0064588,64.0,,3,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.1124887976182487
2197,0.37307692,10.12789,64.0,,3,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,1.6003517489945351
2198,0.45384616,7.9187727,64.0,,3,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,4.215653816899996
2199,0.86025643,9.8536,64.0,,3,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,35.84834494210359
2200,0.3474359,7.9705496,64.0,,4,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,1.0185943699554811
2201,0.30128205,12.510758,64.0,,4,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,0.2911747373353357
2202,0.64358974,7.712165,64.0,,4,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,14.863202136540888
2203,0.5307692,5.7552843,64.0,,4,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,7.770606881617383
2204,0.17307693,5.8666325,64.0,,5,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.7398786629588772
2205,0.17051283,12.505417,64.0,,5,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,0.7925210253437354
2206,0.2653846,7.4677725,64.0,,5,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.0269566365173457
2207,0.51666665,6.5494046,64.0,,5,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,7.042092271045155
2208,0.25,6.645645,64.0,,6,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.0
2209,0.29871795,5.595985,64.0,,6,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,0.263285034867633
2210,0.43589744,8.310292,64.0,,6,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,3.534232733740137
2211,0.51282054,6.2190337,64.0,,6,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,6.849394124882055
2212,0.22894737,5.8934975,96.0,,7,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.052160408478041376
2213,0.27157894,15.776635,96.0,,7,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,0.05276197062465737
2214,0.5942105,11.684935,96.0,,7,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,11.478066248781335
2215,0.5936842,10.104057,96.0,,7,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,11.444378352065364
2216,0.25,7.7633133,64.0,,8,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.0
2217,0.2846154,5.583252,64.0,,8,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,0.13435758716900725
2218,0.2,3.4723365,64.0,,8,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.30305713607138074
2219,0.54615384,6.11526,64.0,,8,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,8.604780156757041
2220,0.25,6.027834,64.0,,9,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.0
2221,0.23333333,12.978786,64.0,,9,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,0.032554071996833134
2222,0.29358974,5.0041485,64.0,,9,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.21158739168203766
2223,0.34615386,4.0396466,64.0,,9,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.9927673506708756
2224,0.25784615,7.8762264,128.0,,10,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.007056560366462961
2225,0.3603077,7.4004955,128.0,,10,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,1.295201566709574
2226,0.4923077,10.184491,128.0,,10,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,5.86492446390714
2227,0.4529231,6.165485,128.0,,10,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,4.179234340237601
2228,0.26794872,6.3167005,64.0,,11,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.03661254909887335
2229,0.37564102,13.37744,64.0,,11,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,1.66527844443761
2230,0.25,4.991477,64.0,,11,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.0
2231,0.40128204,4.552823,64.0,,11,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,2.38076650404087
2232,0.23125,6.566088,160.0,,12,0,8,1,Kalunga2016,EEGITNet,Kalunga2016||EEGITNet,SSVEP,WithinSession,Deep Learning,0.04128298393452745
2233,0.64375,16.6518,160.0,,12,0,8,1,Kalunga2016,EEGNeX,Kalunga2016||EEGNeX,SSVEP,WithinSession,Deep Learning,14.874923884533358
2234,0.90625,10.345552,160.0,,12,0,8,1,Kalunga2016,EEGNet-8.2,Kalunga2016||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,42.076358305030865
2235,0.83125,11.513055,160.0,,12,0,8,1,Kalunga2016,ShallowConvNet,Kalunga2016||ShallowConvNet,SSVEP,WithinSession,Deep Learning,32.33100820849175
2668,0.92,26.741247,100.0,,1,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,88.26142858440208
2669,0.97,100.05207,100.0,,1,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,105.48355602880734
2670,0.67,14.7064905,100.0,,1,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,33.72216011893746
2671,0.75,35.29422,100.0,,1,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,47.548875021634686
2672,0.84,24.709017,100.0,,1,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,66.72578671464294
2673,0.25,10800.0,100.0,,1,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,0.0
2674,0.41,11.159056,100.0,,1,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,5.302299349001642
2675,0.51,12.703137,100.0,,1,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,13.419415973629416
2676,1.0,26.337442,100.0,,2,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,120.0
2677,1.0,98.87889,100.0,,2,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
2678,0.98,16.90461,100.0,,2,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,109.61161244662537
2679,0.84,33.81189,100.0,,2,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,66.72578671464294
2680,0.97,25.136229,100.0,,2,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,105.48355602880734
2681,0.98,98.98165,100.0,,2,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,109.61161244662537
2682,0.9,16.165386,100.0,,2,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,82.35048938031619
2683,0.7,29.092981,100.0,,2,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,38.59322103317763
2684,0.81,25.529829,100.0,,3,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,59.84313989874499
2685,0.9,98.79801,100.0,,3,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,82.35048938031619
2686,0.29,12.061925,100.0,,3,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.3573226889144898
2687,0.64,124.25413,100.0,,3,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,29.203818629093487
2688,0.95,24.728176,100.0,,3,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,98.06129507087914
2689,0.97,87.57171,100.0,,3,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,105.48355602880734
2690,0.86,16.301231,100.0,,3,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,71.63198629537094
2691,0.81,141.785,100.0,,3,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,59.84313989874499
2692,1.0,25.429113,100.0,,4,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,120.0
2693,1.0,98.872826,100.0,,4,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
2694,0.99,16.533478,100.0,,4,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,114.20143434581263
2695,0.95,33.87228,100.0,,4,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,98.06129507087914
2696,1.0,24.621618,100.0,,4,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,120.0
2697,1.0,98.52217,100.0,,4,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
2698,1.0,15.750088,100.0,,4,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,120.0
2699,0.99,33.485714,100.0,,4,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,114.20143434581263
2700,0.52,16.628847,100.0,,5,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,14.422347819518597
2701,0.68,72.0946,100.0,,5,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,35.30583252268417
2702,0.34,11.306358,100.0,,5,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,1.7463626730604176
2703,0.36,11.978118,100.0,,5,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,2.5764486169780554
2704,0.97,24.733204,100.0,,5,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,105.48355602880734
2705,1.0,97.75995,100.0,,5,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
