,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
1040,0.80833334,17.27125,240.0,0.013174802,4,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1041,0.7375,27.986816,240.0,0.020356063,5,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1042,0.78333336,8.093894,240.0,0.0057196943,5,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1043,0.84166664,33.54075,240.0,0.020016141,5,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1044,0.6041667,51.444088,240.0,0.030354496,6,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1045,0.675,6.0513873,240.0,0.004591497,6,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1046,0.7875,12.268746,240.0,0.008675317,6,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1047,0.41666666,18.671177,240.0,0.012223103,7,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1048,0.5083333,13.727946,240.0,0.008606477,7,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1049,0.6,8.742129,240.0,0.006818097,7,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1050,0.6875,17.259193,240.0,0.013791641,8,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1051,0.75416666,39.04371,240.0,0.027533527,8,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1052,0.8333333,23.066252,240.0,0.018581,8,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1053,0.35416666,30.555113,240.0,0.024352536,9,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1054,0.40833333,51.969414,240.0,0.037254356,9,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1055,0.475,8.67661,240.0,0.008219205,9,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1056,0.016666668,5085.7056,240.0,40.007797,1,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1057,0.008333334,0.68952537,240.0,0.0049213595,2,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1058,0.033333335,0.70125026,240.0,0.0050068414,3,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1059,0.025,0.6841116,240.0,0.004884109,4,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1060,0.033333335,0.67601544,240.0,0.004824495,5,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1061,0.0125,0.69217324,240.0,0.00494179,6,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1062,0.0125,0.6931553,240.0,0.0049463655,7,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1063,0.033333335,0.660322,240.0,0.0047139027,8,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1064,0.029166667,0.66718924,240.0,0.0047620456,9,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1065,0.016666668,0.68704075,240.0,0.0049056746,10,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1066,0.016666668,0.6816317,240.0,0.0048666275,11,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1067,0.033333335,0.6846057,240.0,0.004887506,12,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1068,0.025,0.6961379,240.0,0.0049700295,13,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1069,0.020833334,0.66996604,240.0,0.0047827526,14,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1070,0.008333334,0.6757669,240.0,0.004823861,15,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1071,0.033333335,0.66187626,240.0,0.004725119,16,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1072,0.029166667,0.6967963,240.0,0.004974656,17,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1073,0.0125,0.68959004,240.0,0.0049231187,18,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1074,0.025,0.70131147,240.0,0.0050061266,19,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1075,0.033333335,0.69216645,240.0,0.004941306,20,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1076,0.0375,0.6797789,240.0,0.004853788,21,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1077,0.0375,0.6834304,240.0,0.0048790467,22,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1078,0.016666668,0.6964871,240.0,0.004972012,23,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1079,0.029166667,0.6726709,240.0,0.004800521,24,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1080,0.025,0.6651284,240.0,0.0047483146,25,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1081,0.016666668,0.6940463,240.0,0.0049549905,26,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1082,0.041666668,0.68562776,240.0,0.0048921076,27,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1083,0.029166667,0.6766926,240.0,0.004829972,28,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1084,0.008333334,0.6749345,240.0,0.0048180986,29,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1085,0.041666668,0.69374585,240.0,0.0049531306,30,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1086,0.016666668,0.6999401,240.0,0.0049969126,31,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1087,0.025,0.6737405,240.0,0.004809037,32,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1088,0.016666668,0.692691,240.0,0.004945257,33,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1089,0.041666668,0.68819505,240.0,0.004913509,34,session_0,62,1,Wang2016,CCA,SSVEP,WithinSession,Raw
1090,0.025,88.28467,240.0,0.6304808,1,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1091,0.054166667,88.30437,240.0,0.63062423,2,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1092,0.054166667,88.263306,240.0,0.6303271,3,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1093,0.054166667,88.352005,240.0,0.6309618,4,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1094,0.033333335,88.711945,240.0,0.6335345,5,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1095,0.041666668,88.12179,240.0,0.6293213,6,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1096,0.033333335,88.11985,240.0,0.62930495,7,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1097,0.033333335,88.3909,240.0,0.63124126,8,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1098,0.029166667,88.217094,240.0,0.62999773,9,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1099,0.045833334,88.35697,240.0,0.6309978,10,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1100,0.045833334,88.30774,240.0,0.63064766,11,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1101,0.045833334,88.30707,240.0,0.6306433,12,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1102,0.025,88.54604,240.0,0.6323475,13,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1103,0.025,88.400444,240.0,0.6313086,14,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1104,0.033333335,88.400566,240.0,0.63130844,15,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1105,0.029166667,88.58279,240.0,0.6326106,16,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1106,0.045833334,88.42021,240.0,0.63144755,17,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1107,0.05,88.62941,240.0,0.6329441,18,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1108,0.033333335,88.27498,240.0,0.63041365,19,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1109,0.041666668,88.62732,240.0,0.6329281,20,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1110,0.05,88.31665,240.0,0.6307121,21,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1111,0.029166667,88.54018,240.0,0.6323074,22,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1112,0.054166667,88.56371,240.0,0.6324755,23,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1113,0.033333335,88.52165,240.0,0.6321751,24,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1114,0.016666668,88.42452,240.0,0.6314802,25,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1115,0.0625,88.40827,240.0,0.63136554,26,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1116,0.05,88.30658,240.0,0.6306405,27,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1117,0.041666668,88.30046,240.0,0.63059455,28,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1118,0.033333335,88.22668,240.0,0.630068,29,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1119,0.05,88.25599,240.0,0.6302783,30,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1120,0.025,88.70136,240.0,0.63345844,31,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1121,0.0375,88.471954,240.0,0.63181806,32,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1122,0.045833334,88.305626,240.0,0.63063085,33,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1123,0.05,88.85055,240.0,0.6345244,34,session_0,62,1,Wang2016,MsetCCA,SSVEP,WithinSession,Raw
1124,0.029166667,6.3458195,240.0,0.045316942,1,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1125,0.0125,5.8788853,240.0,0.041980118,2,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1126,0.033333335,6.023477,240.0,0.043012615,3,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1127,0.020833334,5.977474,240.0,0.042684305,4,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1128,0.0375,5.850513,240.0,0.041777395,5,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1129,0.045833334,5.8420134,240.0,0.041716382,6,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1130,0.0375,5.86012,240.0,0.041845825,7,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1131,0.016666668,5.9288764,240.0,0.042336557,8,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1132,0.029166667,5.887942,240.0,0.042044688,9,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1133,0.0375,5.8995166,240.0,0.04213051,10,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1134,0.033333335,5.816725,240.0,0.041536845,11,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1135,0.029166667,5.9503193,240.0,0.042490233,12,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1136,0.041666668,5.9296913,240.0,0.042343,13,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1137,0.025,5.7885575,240.0,0.041335534,14,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1138,0.041666668,5.892604,240.0,0.042077817,15,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1139,0.008333334,5.8174367,240.0,0.04154109,16,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1140,0.0125,5.837887,240.0,0.041687217,17,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1141,0.016666668,5.8613696,240.0,0.04185483,18,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1142,0.029166667,5.7558374,240.0,0.041100122,19,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1143,0.0125,5.8732123,240.0,0.041939154,20,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1144,0.029166667,5.7939787,240.0,0.04137349,21,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1145,0.025,5.8254795,240.0,0.041598525,22,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1146,0.033333335,5.821816,240.0,0.04157228,23,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1147,0.025,5.806611,240.0,0.041466698,24,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1148,0.029166667,5.885055,240.0,0.042023357,25,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1149,0.033333335,5.89198,240.0,0.042073335,26,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1150,0.029166667,5.987189,240.0,0.042753488,27,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1151,0.054166667,5.9206457,240.0,0.042278368,28,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1152,0.0125,5.7758865,240.0,0.041244,29,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1153,0.025,5.795158,240.0,0.041381814,30,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1154,0.016666668,5.8159018,240.0,0.041530162,31,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1155,0.029166667,5.77567,240.0,0.041242693,32,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1156,0.033333335,5.8491645,240.0,0.0417675,33,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
1157,0.025,5.8615904,240.0,0.041856967,34,session_0,62,1,Wang2016,TRCA,SSVEP,WithinSession,Raw
